|word_ru|word_uz|topic_index|topic_ru|chapter_index|chapter_ru|part_index|part_ru
3445|скрепка|qisqich|115|Канцелярские принадлежности|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3446|клей|elim|115|Канцелярские принадлежности|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3447|степлер|stepler|115|Канцелярские принадлежности|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3448|дырокол|teshgich|115|Канцелярские принадлежности|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3449|точилка|tochilka|115|Канцелярские принадлежности|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3450|анкета|anketa|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3451|билет (входной)|chipta|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3452|бланк (фирменный)|blank|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3453|бэдж|bedj|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3454|бюллетень|byulleten|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3455|визитная карточка|vizit kartochkasi|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3456|водительские права|haydovchilik guvohnomasi|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3457|таможенная декларация|deklaratsiya|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3458|договор|shartnoma|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3459|документ|hujjat|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3460|завещание (документ)|vasiyatnoma|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3461|закон|qonun|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3462|записка|rasmiy maʼlumot|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3463|заполнить (~ анкету)|to‘ldirmoq|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3464|запрос|rasmiy talab|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3465|зачеркнуть|o‘chirmoq|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3466|заявка|talabnoma|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3467|квитанция|kvitantsiya|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3468|конституция|konstitutsiya|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3469|копия|nusxa|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3470|накладная|yuk xati|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3471|отчёт|hisobot|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3472|паспорт|pasport|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3473|печать (на документе)|muhr|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3474|письмо|xat|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3475|подлинный (документ)|haqiqiy|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3476|подписать|imzolamoq|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3477|подпись|imzo|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3478|предъявлять|ko‘rsatmoq|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3479|пригласительный билет|taklifnoma|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3480|приложение (к договору)|ilova|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3481|пропуск (документ)|ruxsatnoma|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3482|разрешение (документ)|ruxsat qog‘ozi|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3483|рапорт|raport|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3484|расписка|tilxat|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3485|резюме|rezyume|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3486|рукопись|qo‘lyozma|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3487|сертификат|sertifikat|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3488|соглашение|kelishuv|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3489|список|ro‘yxat|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3490|счёт (в бизнесе)|hisob|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3491|счёт (в ресторане)|hisob|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3492|текст|matn|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3493|удостоверение|tasdiqlash|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3494|чек (банковский)|chek|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3495|чек (кассовый)|chek|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3496|экземпляр (документа)|nusxa|116|Документы. Названия документов|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3497|авиакомпания|aviakompaniya|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3498|антиквариат|antikvariat|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3499|аптека|dorixona|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3500|ателье|atele|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3501|аудиторские услуги|auditorlik xizmatlari|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3502|банковский бизнес|bank biznesi|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3503|бар|bar|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3504|бассейн|hovuz|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3505|бизнес-центр|biznes-markaz|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3506|бизнес-школа|biznes-maktab|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3507|биржа|birja|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3508|бухгалтерские услуги|buxgalterlik xizmatlari|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3509|ветеринар|veterinar|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3510|вывоз мусора|axlatni chiqarish|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3511|газета|gazeta|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3512|арт-галерея|galereya|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3513|гостиница|mehmonxona|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3514|дизайн|dizayn|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3515|журнал|jurnal|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3516|издательство|nashriyot|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3517|инвестиции|investitsiyalar|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3518|интернет|internet|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3519|информационное агентство|axborot agentligi|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3520|кадровое агентство|kadrlar agentligi|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3521|казино|kazino|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3522|кинотеатр|kinoteatr|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3523|книжный магазин|kitob do‘koni|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3524|кондиционеры|konditsionerlar|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3525|консалтинг|konsalting|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3526|курьерская служба|kurerlik xizmati|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3527|лёгкая промышленность|engil sanoat|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3528|магазин|do‘kon|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3529|мебель|mebel|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3530|медицина|meditsina|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3531|мороженое|muzqaymoq|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
3532|музей|muzey|117|Отрасли и виды бизнеса 1|11|работа / бизнес / часть 1|4|ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
