2233|befürchten, befürchtet, befürchtete, hat befürchtet|bəˈfʏʁçtn̩|verb|to fear|Ich befürchte, dass ich den Zug verpassen werde.|I’m afraid I’m gonna miss the train.|||||||||36.3219836908872 | 0.916037777347739
2234|hinsichtlich|ˈhɪnzɪçtlɪç|prep|with regard to|Viele Jugendliche fühlen sich unsicher hinsichtlich ihrer Berufswahl.|Many adolescents feel insecure with regard to their career choices.|||||||||36.3219836908872 | 0.7994424975332
2235|die Katze, -n|ˈkat͡sə|die|cat|Neben ihrem Hund hat Ute auch eine Katze, sie liebt beide Tiere sehr.|Besides her dog Ute also has a cat, she loves both animals very much.|||||||||36.3219836908872 | 0.801376473166792
2236|äußere (r, s)|ˈɔɪ̯səʁə|adj|outer, external|Das Ohr besteht aus einem äußeren, sichtbaren und einem inneren Teil.|The ear consists of an external, visible and an internal part.|||||||||36.2727001309267 | 0.824594138096688
2237|die Halle, -n|ˈhalə|die|hall|Das Konzert findet in einer riesigen Halle statt.|The concert takes place in a huge hall.|||||||||36.2727001309267 | 0.876941145200946
2238|die Häufigkeit, -en|ˈhɔɪ̯fɪçkaɪ̯t|die|frequency|Die Häufigkeit von Wörtern spielt eine wichtige Rolle beim Lernen von Fremdsprachen.|The frequency of words plays an important role in language learning.|||||||||36.2727001309267 | 0.49991970312007
2239|das Kapital, -e|kapiˈtaːl|das|capital|Die Firma hat nicht genügend Kapital, um im Wettbewerb zu bleiben.|The company does not have the capital to stay competitive.|||||||||36.2727001309267 | 0.753021139870378
2240|die Revolution, -en|ʁevoluˈt͡si̯oːn|die|revolution|Die Französische Revolution begann 1789.|The French Revolution began in 1789.|||||||||36.2727001309267 | 0.886910779205106
2241|zuordnen, ordnet zu, ordnete zu, hat zugeordnet|ˈt͡suːˌʔɔʁdnən|verb|to assign, classify|Dieses Gedicht lässt sich einem der drei Dichter zuordnen.|This poem can be assigned to one of the three poets.|||||||||36.2234165709662 | 0.858002275373984
2242|aussetzen, setzt aus, setzte aus, hat ausgesetzt|ˈaʊ̯sˌzɛt͡sn̩|verb|to suspend, expose, skip, sit out|Aufgrund ihrer Verletzungen müssen zwei Spieler der deutschen Mannschaft im nächsten Spiel aussetzen.|Because of their injuries, two players of the German team must sit out the next match.|||||||||36.1741330110057 | 0.931297771772318
2243|der Lohn, -̈e|loːn|der|wage, pay, reward|Ich bekomme meinen Lohn am Ende des Monats.|I get my wages at the end of the month.|||||||||36.1741330110057 | 0.782213023937555
2244|das Vermögen, -|fɛɐ̯ˈmøːɡn̩|das|assets, fortune, ability|Das Gericht entscheidet darüber, wer der Erbe des Vermögens sein wird.|The court decides who will inherit the assets.|||||||||36.1741330110057 | 0.842940626326128
2245|die Verwaltung, -en|fɛɐ̯ˈvaltʊŋ|die|administration|Sie unterrichtet nicht, sondern arbeitet in der Verwaltung der Universität.|She does not teach, but works in the university administration.|||||||||36.1741330110057 | 0.820507853493495
2246|zumal|t͡suˈmaːl|conj|particularly, especially|Sie kommt zum Fest, zumal sie keine anderen Pläne hat.|She’s coming to the party, especially since she has no other plans.|||||||||36.1248494510452 | 0.923556319950428
2247|das Kohlenstoffdioxid|ˌkoːlənʃtɔfˈdiːʔɔksiːt|das|carbon dioxide|Wir atmen Sauerstoff ein und Kohlenstoffdioxid aus.|We inhale oxygen and emit carbon dioxide.|||||||||36.0755658910847 | 0.549142601973708
2248|ordentlich|ˈɔʁdn̩tlɪç|adj|neat, proper, orderly|Jedes Kind braucht ein ordentliches Frühstück, um in der Schule aufmerksam zu sein.|Every child needs a proper breakfast to be attentive in school.|||||||||36.0755658910847 | 0.935745215286793
2249|stoppen, stoppt, stoppte, hat gestoppt|ˈʃtɔpn̩|verb|to stop|Die Polizei stoppt die Demonstration nach wenigen Metern.|The police stop the demonstration after a few meters.|||||||||36.0755658910847 | 0.896926371020904
2250|der Bundeskanzler, -|ˈbʊndəsˌkant͡slɐ|der|federal chancellor|Konrad Adenauer war der erste Bundeskanzler der BRD.|Konrad Adenauer was the first chancellor of West Germany.|||||||||35.9277152112032 | 0.809186947772534
2251|der Rat, -̈e|ʁaːt|der|advice|In diesem Fall holt sich der Professor Rat von einem Kollegen.|In this case, the professor takes advice from a colleague.|||||||||35.9277152112032 | 0.86854089954049
2252|der Bewohner, -|bəˈvoːnɐ|der|inhabitant, resident, occupant|Während des Brands müssen alle Bewohner das Haus verlassen.|All residents must leave the house during the fire.|||||||||35.8784316512427 | 0.894680574278059
2253|gewöhnlich|ɡəˈvøːnlɪç|adj|usual|Die Kirche ist nicht nur sonntags, sondern auch an gewöhnlichen Tagen geöffnet.|The church is open not only on Sundays, but also on ordinary days.|||||||||35.8784316512427 | 0.899187017007485
2254|großartig|ˈɡʁoːsˌʔaːɐ̯tɪç|adj|great, splendid, superb, terrific|Das Konzert war großartig und ich werde es nie vergessen.|The concert was great and I will never forget it.|||||||||35.8784316512427 | 0.882448650314997
2255|trainieren, trainiert, trainierte, hat trainiert|tʁɛˈniːʁən|verb|to train, coach|Aaron trainiert jeden Tag für den Wettbewerb im Schwimmen.|Aaron trains every day for the swimming competition.|||||||||35.8784316512427 | 0.803975957712483
2256|die Variante, -n|vaˈʁi̯antə|die|variant, variation|Das Handy gibt es in verschiedenen Varianten und Farben.|The phone is available in many different variants and colors.|||||||||35.8784316512427 | 0.890056152515035
2257|das Medikament, -e|medikaˈmɛnt|das|medicine, drug|Judith nimmt Medikamente gegen ihre Schmerzen.|Judith takes medication for her pain.|||||||||35.8291480912822 | 0.843362009865587
2258|der Ring, -e|ʁɪŋ|der|ring|Die Ringe sind ein Symbol ihrer Liebe.|The rings are a symbol of their love.|||||||||35.8291480912822 | 0.826050473162987
2259|beliebig|bəˈliːbɪç|adj|any, as you like|Jeder kann beliebig viel Freunde mitbringen.|Everyone can bring as many friends as they like.|||||||||35.7798645313217 | 0.810879241882395
2260|HGB (Handelsgesetzbuch)|ˈhaːˈɡeːˈbeː|das|Commercial Code|Das HGB beinhaltet alle wichtigen Regeln und Gesetze zum Handel in Deutschland.|The Commercial Code contains all the important rules and laws on trade in Germany.|||||||||35.7798645313217 | 0.535894246239189
2261|versetzen, versetzt, versetzte, hat versetzt|fɛɐ̯ˈzɛt͡sn̩|verb|to move, transfer|Die Hälfte meiner Kollegen wird von unserer Firma nach Berlin versetzt.|Half of my colleagues are being transferred to Berlin by our company.|||||||||35.7798645313217 | 0.900708132631005
2262|verurteilen, verurteilt, verurteilte, hat verurteilt|fɛɐ̯ˈʔʊʁtaɪ̯lən|verb|to condemn|Der Mann wird vom Gericht zu 200 Stunden sozialer Arbeit verurteilt.|The man is sentenced by the court to 200 hours of community service.|||||||||35.7798645313217 | 0.858539347179357
2263|das Vorjahr, -e|ˈfoːɐ̯ˌjaːɐ̯|das|previous year|Dieses Jahr wurden die Gewinne aus dem Vorjahr verdoppelt.|This year, the profits from the previous year were doubled.|||||||||35.7798645313217 | 0.778119022484274
2264|gezielt|ɡəˈt͡siːlt|adj|targeted, purposeful, pointed, well- aimed|Durch gezielten Einsatz der Substanz können alle Viren abgetötet werden.|All viruses can be killed by targeted use of the substance.|||||||||35.7305809713612 | 0.914268177698764
2265|die Kommune, -n|kɔˈmuːnə|die|municipality, local authority|Es ist die Aufgabe der Kommunen, Schulen zu bauen.|It is the task of the municipalities to build schools.|||||||||35.7305809713612 | 0.775484961483966
2266|der Mord, -e|mɔʁt|der|murder|Mord ist eine Tat, bei der eine Person mit Absicht getötet wird.|Murder is an act in which a person is killed on purpose.|||||||||35.7305809713612 | 0.833286858351642
2267|extern|ˌɛksˈtɛʁn|adj|external|Eine externe Mitarbeiterin arbeitet an diesem Teil des Projekts.|An external collaborator is working on this part of the project.|||||||||35.6812974114007 | 0.691274876359488
2268|die Partie, -n|paʁˈtiː|die|game|Sarah gewinnt die erste Partie.|Sarah wins the first game.|||||||||35.6812974114007 | 0.69363829987841
2269|stetig|ˈʃteːtɪç|adj|constant|Der stetige Anstieg des Meeresspiegels ist ein globales Problem.|The constant rise in sea level is a global problem.|||||||||35.6320138514402 | 0.699913857880046
2270|dumm|dʊm|adj|stupid|Es gibt keine dummen Fragen.|There are no stupid questions.|||||||||35.5827302914797 | 0.88514649831749
2271|erwidern, erwidert, erwiderte, hat erwidert|ɛɐ̯ˈviːdɐn|verb|to reply|Er erwidert ihren Blick mit einem Lächeln.|He replies to her look with a smile.|||||||||35.5827302914797 | 0.763105380095042
2272|die Identität, -en|iˌdɛntiˈtɛːt|die|identity|Die Identität des Täters ist unklar.|The perpetrator’s identity is unclear.|||||||||35.5827302914797 | 0.86685087966712
2273|der Stock, -̈e|ʃtɔk|der|stick, floor|Sein Büro ist im dritten Stock des Gebäudes.|His office on the third floor of the building.|||||||||35.5827302914797 | 0.867215966746105
2274|das Gefäß, -e|ɡəˈfɛːs|das|vessel|Das Medikament vergrößert die Gefäße, durch die das Blut fließt.|The medication enlarges the vessels through which the blood flows.|||||||||35.5334467315192 | 0.682841842962964
2275|atmen, atmet, atmete, hat geatmet|ˈaːtmən|verb|to breathe|Der Arzt prüft, ob der Patient noch atmet.|The doctor checks if the patient is still breathing.|||||||||35.4841631715587 | 0.870194199485484
2276|die Milch, -e|mɪlç|die|milk|Eine normale Kuh produziert etwa acht Liter Milch täglich.|A normal cow produces about eight liters of milk a day.|||||||||35.4841631715587 | 0.862614163644268
2277|die Tiefe, -n|ˈtiːfə|die|depth|Es könnten noch unbekannte Tiere in den Tiefen des Ozeans leben.|There may be still unknown animals living in the depths of the ocean.|||||||||35.4841631715587 | 0.872882202816
2278|unternehmen, unternimmt, unternahm, hat unternommen|ˌʊntɐˈneːmən|verb|to undertake, do, take action|Sarah möchte im Urlaub am Strand liegen, während Erik lieber etwas unternehmen möchte.|Sarah wants to lie on the beach on vacation, while Erik would rather do something.|||||||||35.4841631715587 | 0.927784702443902
2279|moralisch|moˈʁaːlɪʃ|adj|moral|Es ist für sie eine moralische Pflicht, Geld zu spenden.|For her, it is a moral duty to donate money.|||||||||35.4348796115982 | 0.833159640818282
2280|selbe (r, s)|ˈzɛlbə|pron|same|Robin erledigt die Aufgaben noch am selben Tag.|Robin completes the tasks on the same day.|||||||||35.4348796115982 | 0.94147258517097
2281|stärken, stärkt, stärkte, hat gestärkt|ˈʃtɛʁkn̩|verb|to strengthen|Gutes Essen und Sport stärken die Gesundheit.|Good food and exercise strengthen your health.|||||||||35.4348796115982 | 0.879502480579542
2282|Millimeter, mm|ˈmɪliˌmeːtɐ|der|millimeter|Ein Zentimeter hat zehn Millimeter.|One centimeter equals ten millimeters.|||||||||35.3855960516377 | 0.753393102127842
2283|FDP (Freie Demokratische Partei)|ɛfdeːˈpeː|die|FDP|Die FDP ist eine deutsche Partei und wurde 1948 gegründet.|The FDP is a German party and was founded in 1948.|||||||||35.3363124916772 | 0.723155227990936
2284|der Konsument, -en|kɔnzuˈmɛnt|der|consumer|Viele Konsumenten kaufen lieber regionale Produkte.|Many consumers prefer to buy regional products.|||||||||35.3363124916772 | 0.696744366754215
2285|die Reform, -en|ʁeˈfɔʁm|die|reform|Die Regierung plant eine Reform zur Verbesserung der Bildung.|The government is planning a reform to improve education.|||||||||35.3363124916772 | 0.850466979275642
2286|der Richter, -|ˈʁɪçtɐ|der|judge|Ein Richter entscheidet, ob eine Person schuldig ist und wie sie bestraft wird.|A judge decide whether a person is guilty and how he or she will be punished.|||||||||35.3363124916772 | 0.86086604134937
2287|verwandeln, verwandelt, verwandelte, hat verwandelt|fɛɐ̯ˈvandl̩n|verb|to transform, turn into|Da verwandelt sich das Mädchen in eine wunderschöne Prinzessin.|Then the girl turns into a beautiful princess.|||||||||35.3363124916772 | 0.907171578242826
2288|streiten, streitet, stritt, hat gestritten|ˈʃtʁaɪ̯tn̩|verb|to quarrel, argue|Er ist eine schwierige Person, weil er mit jedem streitet.|He’s a difficult person because he argues with everybody.|||||||||35.2870289317167 | 0.91813965685363
2289|widmen, widmet, widmete, hat gewidmet|ˈvɪtmən|verb|to dedicate|Die Autorin widmet das Buch ihrer Mutter.|The author dedicates the book to her mother.|||||||||35.2870289317167 | 0.910663058879262
2290|bereitstellen, stellt bereit, stellte bereit, hat bereitgestellt|bəˈʁaɪ̯tˌʃtɛlən|verb|to provide, put on|Der Laden stellt kostenloses Internet für seine Kunden bereit.|The shop provides free internet for its customers.|||||||||35.2377453717562 | 0.702832799967471
2291|hinterlassen, hinterlässt, hinterließ, hat hinterlassen|ˌhɪntɐˈlasn̩|verb|to leave|Die Eltern hinterlassen ihren Kindern ein Vermögen nach ihrem Tod.|The parents leave their children a fortune after their deaths.|||||||||35.2377453717562 | 0.927147707555741
2292|analysieren, analysiert, analysierte, hat analysiert|analyˈziːʁən|verb|to analyze|Die Daten werden mit Hilfe eines Computerprogramms analysiert.|The data is analyzed by a computer program.|||||||||35.1884618117957 | 0.874596008148548
2293|der Gipfel, -|ˈɡɪp͡fl̩|der|peak, summit|Die Gipfel der Berge sind mit Schnee bedeckt.|The peaks of the mountains are covered with snow.|||||||||35.1391782518352 | 0.77313691214367
2294|der Nachteil, -e|ˈnaːxˌtaɪ̯l|der|disadvantage|Das heiße Wetter hat viele Nachteile für die Bauern.|The hot weather has many disadvantages for the farmers.|||||||||35.0898946918747 | 0.881318323358743
2295|versus|ˈvɛʁzʊs|adv|versus|Das heutige Fußballspiel ist England versus Deutschland.|Today’s soccer match is England versus Germany.|||||||||35.0898946918747 | 0.794353010422238
2296|vertraut|fɛɐ̯ˈtʁaʊ̯t|adj|familiar, close|Ich entdecke ein vertrautes Gesicht in der Menge.|I discover a familiar face in the crowd.|||||||||35.0898946918747 | 0.925781920308402
2297|das Baby, -s|ˈbeːbi|das|baby|Das Baby von Ulrike und Peter ist winzig.|The baby of Ulrike and Peter is tiny.|||||||||35.0406111319142 | 0.836252730453627
2298|die Sitzung, -en|ˈzɪt͡sʊŋ|die|meeting, session|In der Sitzung stellen sich die neuen Mitarbeiter vor.|At the meeting, the new employees introduce themselves.|||||||||34.9913275719537 | 0.67125052966921
2299|sportlich|ˈʃpɔʁtlɪç|adj|athletic|Er präsentiert seinen sportlichen Körper am Strand.|He presents his athletic body on the beach.|||||||||34.9913275719537 | 0.823499922532879
2300|die Wärme|ˈvɛʁmə|die|warmth, heat|Sie spürt die Wärme der Sonne auf ihrer Haut.|She feels the warmth of the sun on her skin.|||||||||34.9420440119933 | 0.800830881389556
2301|eventuell|evɛntuˈɛl|adj|possible|Es gibt verschiedene Pläne, um auf alle eventuellen Probleme reagieren zu können.|There are several plans to respond to all possible problems.|||||||||34.8927604520328 | 0.902324731015204
2302|die Gemeinschaft, -en|ɡəˈmaɪ̯nʃaft|die|community|Viele Menschen nutzen soziale Medien, weil sie nach Gemeinschaft suchen.|Many people are using social media because they are looking for community.|||||||||34.8927604520328 | 0.901988668667044
2303|kennenlernen, lernt kennen, lernte kennen, hat kennengelernt|ˈkɛnənˌlɛʁnən|verb|to meet, get to know|Ich lerne in der Schule viele neue Menschen kennen.|I get to know a lot of new people at school.|||||||||34.8927604520328 | 0.894069619049901
2304|der Unternehmer, -|ʊntɐˈneːmɐ|der|entrepreneur, employer|Frau Günters leitet als Unternehmerin ihr eigenes Unternehmen.|Mrs. Günters runs her own company as an entrepreneur.|||||||||34.8927604520328 | 0.871708541288435
2305|die Dienstleistung, -en|ˈdiːnstˌlaɪ̯stʊŋ|die|service|Eine der Dienstleistungen ist es, die Produkte kostenlos zu liefern.|It is one of the services to deliver the products for free.|||||||||34.8434768920723 | 0.698099855041537
2306|intern|ɪnˈtɛʁn|adj|internal|Die internen Angelegenheiten der Firma sind streng geheim.|The internal matters of the company are strictly confidential.|||||||||34.7941933321118 | 0.854528690160842
2307|der Investor, -en|ɪnˈvɛstoːɐ̯|der|investor|Der Investor bringt neues Kapital in das Unternehmen.|The investor brings new capital into the company.|||||||||34.7941933321118 | 0.798970527618349
