|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
2508.0|die Beschäftigung|noun|employment|Die Beschäftigung mit Handwerk brachte ihm innere Zufriedenheit.|Employment in craftsmanship brought him inner satisfaction.|der;Beschäftigung;mit;Handwerk;bringen;ihm;innerer;Zufriedenheit
2508.001|die Beschäftigung|noun|work|Die Beschäftigung im Buchladen war für sie ein wirklicher Genuss.|The work in the bookstore was a real pleasure for her.|der;Beschäftigung;in;Buchladen;sein;für;sie;ein;wirklich;Genuss
2508.002|die Beschäftigung|noun|job|Die Beschäftigung im neuen Gewerbegebiet floriert seit Monaten.|The job opportunities in the new industrial area have been thriving for months.|der;Beschäftigung;in;neu;Gewerbegebiet;florieren;seit;Monat
2509.0|hinzufügen|verb|to add|Der Koch fügte eine Prise Salz hinzu, um den Geschmack zu verstärken.|The chef added a pinch of salt to enhance the flavor.|der;Koch;hinzufügen;ein;Prise;Salz;hinzu;um;der;Geschmack;zu;verstärken
2511.0|der Zeitraum|noun|period of time|Der Zeitraum von 1990 bis 2000 war für die Region sehr prägend.|The period of time from 1990 to 2000 greatly shaped the region.|der;Zeitraum;von;1990;bis;2000;sein;für;der;Region;sehr;prägend
2512.001|aufkommen|verb|to arise|Plötzliche Zweifel kamen beim Anblick der gefährlichen Brücke auf.|Sudden doubts arose at the sight of the dangerous bridge.|Plötzlich;Zweifel;aufkommen;bei;Anblick;der;gefährlich;Brücke;auf
2513.0|plus|adverb|plus|Der Gewinn stieg diesen Monat um 20 Prozent plus zusätzliche Boni.|The profit increased this month by 20 percent plus additional bonuses.|der;Gewinn;steigen;dieser;Monat;um;20;Prozent;plus;zusätzlich;Boni
2515.0|das Plus|noun|plus|Das Plus an Vitaminen macht dieses Getränk besonders gesund.|The plus of vitamins makes this drink especially healthy.|der;Plus;an;Vitamin;machen;dieser;Getränk;besonders;gesund
2516.0|die Schwingung|noun|vibration|Die tiefen Schwingungen des Instruments erfüllten den Konzertsaal.|The deep vibration of the instrument filled the concert hall.|der;tief;Schwingung;der;Instrument;erfüllen;der;Konzertsaal
2517.0|der Vektor|noun|vector|Der Physiker erklärte die Bewegung des Körpers anhand eines Vektors.|The physicist explained the movement of the body using a vector.|der;Physiker;erklären;der;Bewegung;der;Körper;anhand;ein;Vektor
2519.0|die Äußerung|noun|comment|Die unüberlegte Äußerung des Politikers sorgte für großen Aufruhr.|The thoughtless comment by the politician caused a big stir.|der;unüberlegt;Äußerung;der;Politiker;sorgen;für;groß;Aufruhr
2520.001|ausziehen|verb|to take off (clothes)|Er zog den schweren Mantel aus und hängte ihn an die Garderobe.|He took off the heavy coat and hung it on the rack.|er;ausziehen;der;schwer;Mantel;aus;und;hängen;ihn;an;der;Garderobe
2521.0|die Gewerkschaft|noun|trade union|Die Gewerkschaft forderte bessere Löhne und humane Arbeitsbedingungen.|The trade union demanded better wages and humane working conditions.|der;Gewerkschaft;fordern;gut;Lohn;und;human;Arbeitsbedingung
2522.0|der Tourismus|noun|tourism|Der Tourismus belebt die kleinen Küstenstädte in der Sommerzeit.|Tourism revives the small coastal towns during the summer.|der;Tourismus;beleben;der;klein;Küstenstadt;in;der;Sommerzeit
2526.0|der Winkel|noun|angle|Der Winkel des Dachstuhls beeinflusst den Regenwasserabfluss.|The angle of the roof frame affects the drainage of rainwater.|der;Winkel;der;Dachstuhl;beeinflussen;der;Regenwasserabfluss
2527.0|sauer|adjective|sour|Die Zitrone war so sauer, dass niemand mehr als einen Bissen wagte.|The lemon was so sour that no one dared take more than a bite.|der;Zitrone;sein;so;sauer;dass;niemand;mehr;als;ein;Bissen;wagen
2528.0|vermissen|verb|to miss|In der Fremde begann sie ihre alten Freunde schmerzlich zu vermissen.|In the foreign land, she began to painfully miss her old friends.|in;der;Fremde;beginnen;sie;ihr;alt;Freund;schmerzlich;zu;vermissen
2529.001|das Geschlecht|noun|gender|Das Geschlecht des antiken Skulpturmodells blieb weiterhin unbekannt.|The gender of the ancient sculpture model remained unknown.|der;Geschlecht;der;antik;Skulpturmodell;bleiben;weiterhin;unbekannt
2531.0|die Aussicht|noun|prospect|Die Aussicht vom Gipfel war überwältigend und unvergleichlich schön.|The prospect from the summit was overwhelming and incomparably beautiful.|der;Aussicht;von;Gipfel;sein;überwältigend;und;unvergleichlich;schön
2532.0|die Betriebswirtschaftslehre|noun|business administration|Die Betriebswirtschaftslehre erfordert analytisches Denken und Logik.|Business administration requires analytical thinking and logic.|der;Betriebswirtschaftslehre;erfordern;analytisch;denken;und;Logik
2533.0|der Held|noun|hero|Der Held der Geschichte kämpfte mutig gegen den finsteren Drachen.|The hero of the story bravely fought against the dark dragon.|der;Held;der;Geschichte;kämpfen;mutig;gegen;der;finster;Drache
2535.001|die Base|noun|alkali|Die chemische Base neutralisierte die Säure im Experiment erfolgreich.|The chemical alkali successfully neutralized the acid in the experiment.|der;chemisch;Base;neutralisieren;der;Säure;in;Experiment;erfolgreich
2541.0|entschließen (sich)|verb|to decide|Ich musste mich spontan entschließen und folgte meinem Instinkt.|I had to decide spontaneously and followed my instincts.|ich;musste;sich;spontan;entschließen;und;folgen;mein;Instinkt
2544.001|zittern|verb|to shiver|Sie fing an zu zittern, als der kalte Wind über das Feld blies.|She began to shiver as the cold wind blew across the field.|sie;anfing;an;zu;zittern;als;der;kalt;Wind;über;der;Feld;blies
2545.0|der Dialog|noun|dialogue|Der Dialog zwischen den Charakteren war packend und ehrlich.|The dialogue between the characters was gripping and honest.|der;Dialog;zwischen;der;Charaktere;sein;packend;und;ehrlich
2546.0|der Schuss|noun|shot|Ein präziser Schuss zerschlug die Zielscheibe in tausend Teile.|A precise shot shattered the target into a thousand pieces.|ein;präzis;Schuss;zerschlagen;der;Zielscheibe;in;tausend;Teil
2548.0|die Werbung|noun|advertising|Die Werbung im Fernsehen pries das Produkt als revolutionär an.|The advertising on TV praised the product as revolutionary.|der;Werbung;in;Fernsehen;anpriesn;der;Produkt;als;revolutionär;an
2549.0|die Blume|noun|flower|Die Blume auf dem Hochzeitstisch verströmte einen angenehmen Duft.|The flower on the wedding table exuded a pleasant fragrance.|der;Blume;auf;der;Hochzeitstisch;verströmen;ein;angenehm;Duft
2551.0|verlieben (sich)|verb|to fall in love|Während des Konzerts verliebte er sich in die brillante Musikerin.|During the concert, he fell in love with the brilliant musician.|während;der;Konzert;verlieben;er;sich;in;der;brillant;Musikerin
2552.0|winken|verb|to wave|Die Großmutter winkt mit einem Lächeln von der Veranda zum Abschied.|The grandmother waves with a smile from the porch as a goodbye.|der;Großmutter;winken;mit;ein;lächeln;von;der;Veranda;zu;Abschied
2553.001|fliehen|verb|to escape|Das Reh konnte blitzschnell vor dem laut bellenden Hund fliehen.|The deer could escape quickly from the loudly barking dog.|der;Reh;können;blitzschnell;vor;der;laut;bellend;Hund;fliehen
2554.0|interpretieren|verb|to interpret|Man muss diese Passage mit Vorsicht und Kontext interpretieren.|One must interpret this passage with caution and context.|man;muss;dieser;Passage;mit;Vorsicht;und;Kontext;interpretieren
2557.0|anerkennen|verb|to recognize|Er musste widerwillig die Überlegenheit seines Gegners anerkennen.|He had to reluctantly recognize the superiority of his opponent.|er;musste;widerwillig;der;Überlegenheit;sein;Gegner;anerkennen
2558.0|bewahren|verb|to keep|Trotz der Hektik konnte sie ihre Ruhe und Übersicht bewahren.|Despite the hustle, she managed to keep her calm and overview.|trotz;der;Hektik;können;sie;ihr;Ruhe;und;Übersicht;bewahren
2558.001|bewahren|verb|to protect|Alte Dokumente zu bewahren, ist eine wichtige Aufgabe des Archivs.|Protecting old documents is an important task of the archive.|Alte;Dokument;zu;bewahren;sein;ein;wichtig;Aufgabe;der;Archiv
2559.0|illegal|adjective|illegal|Der illegale Handel bedroht die Stabilität des regionalen Marktes.|The illegal trade threatens the stability of the regional market.|der;illegal;Handel;bedrohen;der;Stabilität;der;regional;Markt
2560.0|der Sand|noun|sand|Der feine Sand klebte an den nassen Füßen nach dem Spaziergang.|The fine sand stuck to the wet feet after the walk.|der;fein;Sand;kleben;an;der;nases;Fuß;nach;der;Spaziergang
2561.0|umbringen|verb|to kill|Der Dorfbewohner behauptete, den Wolf nicht umbringen zu wollen.|The villager claimed not to want to kill the wolf.|der;Dorfbewohner;behaupten;der;Wolf;nicht;umbringen;zu;wollen
2566.001|worauf|pronoun|to what|Worauf gründete sich der Optimismus trotz der schwierigen Umstände?|To what was the optimism based despite the difficult circumstances?|worauf;gründen;sich;der;Optimismus;trotz;der;schwierig;Umstand
2570.0|die Therapie|noun|therapy|Die Therapie brachte allmählich Hoffnung in sein strapaziertes Herz.|The therapy gradually brought hope to his strained heart.|der;Therapie;bringen;allmählich;Hoffnung;in;sein;strapaziert;Herz
2571.001|der Ablauf|noun|action|Der geplante Ablauf der Zeremonie wurde minutiös durchgesprochen.|The planned action of the ceremony was meticulously discussed.|der;geplant;Ablauf;der;Zeremonie;werden;minutiös;durchgesprochen
2574.0|Frankfurter|adjective|Frankfurt|Die Frankfurter Würstchen schmeckten köstlich mit dem scharfen Senf.|The Frankfurt sausages tasted delicious with the spicy mustard.|der;Frankfurter;Würstchen;schmecken;köstlich;mit;der;scharf;Senf
2575.0|identisch|adjective|identical|Die beiden Entwürfe sind nahezu identisch in ihrer Ausführung.|The two designs are nearly identical in their execution.|der;beide;Entwürfe;sein;nahezu;identisch;in;ihr;Ausführung
2576.0|rollen|verb|to roll|Die schweren Fässer rollen mit einem dumpfen Ton über das Pflaster.|The heavy barrels roll across the pavement with a dull sound.|der;schwer;Fass;rollen;mit;ein;dumpf;Ton;über;der;Pflaster
2577.0|die Angehörige|noun|member|Als Angehörige der Feuerwehr kennt sie sich gut mit Bränden aus.|As a member of the fire department, she knows a lot about fires.|als;angehörige;der;Feuerwehr;auskennen;sie;sich;gut;mit;Brand;aus
2577.001|die Angehörige|noun|relative|Die Angehörige des Patienten warteten ungeduldig vor dem OP-Saal.|The relative of the patient waited impatiently outside the operating room.|der;angehörige;der;Patient;warten;ungeduldig;vor;der;OP-Saal
2578.0|das Café|noun|coffeehouse|Im Café roch es nach frischen Backwaren und gemahlenem Kaffee.|The coffeehouse smelled of fresh pastries and ground coffee.|in;Café;roch;es;nach;frisch;Backware;und;gemahlen;Kaffee
2578.001|das Café|noun|coffee shop|Im urigen Café duftete frisch gebrühter Kaffee nach Harmonie.|In the quaint coffee shop, freshly brewed coffee smelled of harmony.|in;urig;Café;duften;frisch;gebrüht;Kaffee;nach;Harmonie
2579.0|dauerhaft|adjective|lasting|Das Wirtschaftspaket brachte eine dauerhaft positive Entwicklung.|The economic package brought about a lasting positive development.|der;Wirtschaftspaket;bringen;ein;dauerhaft;positiv;Entwicklung
2583.0|jahrelang|adjective|many years|Der Professor forschte jahrelang an dieser bahnbrechenden Theorie.|The professor researched this groundbreaking theory for many years.|der;Professor;forschen;jahrelang;an;dieser;bahnbrechend;Theorie
2583.001|jahrelang|adjective|for years|Die jahrelang gepflegte Sammlung ist nun im Museum zu sehen.|The collection maintained for years is now displayed in the museum.|der;jahrelang;gepflegt;Sammlung;sein;nun;in;Museum;zu;sehen
2584.0|der Respekt|noun|respect|Der Respekt vor den alten Meistern spiegelte sich in dem Bildnis.|The respect for the old masters reflected in the portrait.|der;Respekt;vor;der;alt;Meister;spiegeln;sich;in;der;Bildnis
2586.0|das Spektrum|noun|spectrum|Das Spektrum der dargestellten Kunstwerke umfasst verschiedene Stile.|The spectrum of artworks displayed encompasses various styles.|der;Spektrum;der;dargestellt;Kunstwerk;umfassen;verschieden;Stil
2587.001|vergeben|verb|to allocate|Das Komitee wollte den Förderpreis an junge Wissenschaftler vergeben.|The committee wanted to allocate the grant to young researchers.|der;Komitee;wollen;der;Förderpreis;an;jung;Wissenschaftler;vergeben
2587.002|vergeben|verb|to give away|Die Jury vergab den Preis an die talentierteste Nachwuchskünstlerin.|The jury gave away the prize to the most talented young artist.|der;Jury;vergeben;der;Preis;an;der;talentierte;Nachwuchskünstlerin
2588.0|der Weber|noun|weaver|Der Weber fertigte ein fein gewebtes Tuch mit traditionellem Muster.|The weaver created a finely woven cloth with a traditional pattern.|der;Weber;fertigte;ein;fein;gewebt;Tuch;mit;traditionell;Muster
2590.0|der Eingang|noun|entrance|Der Eingang zum alten Schloss war von dichtem Efeu überwuchert.|The entrance to the old castle was overgrown with dense ivy.|der;Eingang;zu;alt;Schloss;sein;von;dicht;Efeu;überwuchern
2594.0|zustimmen|verb|to agree|Der Rat musste endlich dem neuen Umweltgesetz einstimmig zustimmen.|The council had to finally agree unanimously to the new environmental law.|der;Rat;musste;endlich;der;neu;Umweltgesetz;einstimmig;zustimmen
2596.001|der Ausbau|noun|consolidation|Der Ausbau der Infrastruktur verbessert die Lebensqualität enorm.|The consolidation of infrastructure greatly improves the quality of life.|der;Ausbau;der;Infrastruktur;verbessern;der;Lebensqualität;enorm
2597.001|der Kanal|noun|channel|Der Kanal transportierte das Wasser schnell ins Nachbardorf.|The channel quickly transported the water to the neighboring village.|der;Kanal;transportieren;der;Wasser;schnell;in;Nachbardorf
2598.0|registrieren|verb|to register|Man musste sich zuerst korrekt an der Rezeption registrieren.|One had to correctly register at the reception first.|man;musste;sich;zuerst;korrekt;an;der;Rezeption;registrieren
2599.0|verhandeln|verb|to negotiate|Die Parteien verhandelten tagelang über den Friedensvertrag.|The parties negotiated for days over the peace treaty.|der;Partei;verhandeln;tagelang;über;der;Friedensvertrag
2600.0|der Wandel|noun|change|Der Wandel in der Politik stand in jeder Zeitung auf der Titelseite.|The change in politics was on the front page of every newspaper.|der;Wandel;in;der;Politik;stehen;in;jeder;Zeitung;auf;der;Titelseite
2601.0|der Ast|noun|branch|Ein schwerer Ast krachte unter der Last des frisch gefallenen Schnees.|A heavy branch cracked under the weight of the freshly fallen snow.|ein;schwer;Ast;krachen;unter;der;Last;der;frisch;gefallen;Schnee
2602.002|ausüben|verb|to exert|Die Gewerkschaft muss mehr Druck auf die Entscheidungsträger ausüben.|The union has to exert more pressure on the decision-makers.|der;Gewerkschaft;muss;mehr;Druck;auf;der;Entscheidungsträger;ausüben
2604.0|unterliegen|verb|to be defeated|Der Schachmeister musste im Finalspiel dem Talent unterliegen.|The chess master had to be defeated by the talent in the final game.|der;Schachmeister;musste;in;Finalspiel;der;Talent;unterliegen
2604.001|unterliegen|verb|to be subject|Alle Mitarbeiter unterliegen den internen Sicherheitsrichtlinien.|All employees are subject to the internal security policies.|aller;Mitarbeiter;unterliegen;der;intern;Sicherheitsrichtlinie
2608.0|gelegentlich|adjective|occasional|Gelegentlich trifft man ihn auf dem Wochenmarkt beim Einkaufen.|Occasionally, you meet him shopping at the farmers' market.|gelegentlich;treffen;man;ihn;auf;der;Wochenmarkt;bei;einkaufen
2609.0|bedürfen|verb|to require|Diese heikle Situation bedurfte einer sorgfältigen Vorbereitung.|This delicate situation required careful preparation.|dieser;heikel;Situation;bedürfen;ein;sorgfältig;Vorbereitung
2612.0|der Wechsel|noun|change|Der Wechsel in der Geschäftsführung brachte frische Impulse.|The change in management brought fresh impetus.|der;Wechsel;in;der;Geschäftsführung;bringen;frisch;Impuls
2614.0|formell|adjective|formal|Die Einladung zur Gala war stilvoll und sehr formell gestaltet.|The invitation to the gala was stylish and very formal.|der;Einladung;zu;Gala;sein;stilvoll;und;sehr;formell;gestalten
