|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
2721.0|austauschen|verb|to exchange|Wir müssen die Handtücher im Badezimmer gegen frische austauschen.|We need to exchange the towels in the bathroom for fresh ones.|wir;müssen;der;Handtuch;in;Badezimmer;gegen;frisch;austauschen
2721.001|austauschen|verb|to replace|Die beschädigten Teile müssen schnell ausgetauscht werden.|The damaged parts need to be replaced quickly.|der;beschädigt;Teil;müssen;schnell;austauschen;werden
2722.0|beschleunigen|verb|to accelerate|Wir sollten den Produktionsprozess unbedingt beschleunigen.|We absolutely need to accelerate the production process.|wir;sollen;der;Produktionsprozess;unbedingt;beschleunigen
2723.0|die Norm|noun|norm|In unserer Gesellschaft ist Höflichkeit die Norm.|Politeness is the norm in our society.|in;unser;Gesellschaft;sein;Höflichkeit;der;Norm
2724.0|anstellen|verb|to hire|Wir planen, engagierte Mitarbeiter für das neue Projekt anzustellen.|We plan to hire dedicated employees for the new project.|wir;planen;engagiert;Mitarbeiter;für;der;neu;Projekt;anstellen
2724.001|anstellen|verb|to employ|Das Forschungsteam stellt mehrere neue Mitglieder an.|The research team is employing several new members.|der;Forschungsteam;anstellen;mehrere;neu;Mitglied;an
2724.002|anstellen|verb|to line up|Wir sollten uns anstellen, bevor die Tickets ausverkauft sind.|We should line up before the tickets are sold out.|wir;sollen;sich;anstellen;bevor;der;Ticket;ausverkaufen;sein
2724.003|anstellen|verb|to get into mischief|Er hat wieder Unsinn angestellt und Probleme verursacht.|He got into mischief again and caused problems.|er;haben;wieder;Unsinn;anstellen;und;Problem;verursachen
2725.0|decken|verb|to cover|Die Versicherung wird die Schäden an Ihrem Eigentum decken.|The insurance will cover the damages to your property.|der;Versicherung;werden;der;Schaden;an;ihr;Eigentum;decken
2725.001|decken|verb|to set|Ich werde den Tisch schön decken für unser Dinner.|I will set the table nicely for our dinner.|ich;werden;der;Tisch;schön;decken;für;unser;Dinner
2726.0|grob|adjective|coarse|Der grobe Sand scheuerte an den Sohlen der Schuhe.|The coarse sand chafed against the soles of the shoes.|der;grob;Sand;scheueren;an;der;Sohle;der;Schuh
2726.001|grob|adjective|rude|Seine grobe Bemerkung stieß bei allen Anwesenden auf Unverständnis.|His rude comment was met with incomprehension from everyone present.|sein;grob;Bemerkung;stoßen;bei;aller;Anwesenden;auf;Unverständnis
2726.002|grob|adjective|gross|Der grobe Fehler führte zu einem erheblichen Rückschlag im Projekt.|The gross mistake led to a significant setback in the project.|der;grob;Fehler;führen;zu;ein;erheblich;Rückschlag;in;Projekt
2727.0|der Protest|noun|protest|Der Protest gegen die hohen Mieten versammelte viele Bürger.|The protest against high rents gathered many citizens.|der;Protest;gegen;der;hoch;Miete;versammeln;vieler;Bürger
2728.0|die Tour|noun|tour|Die geführte Tour durch die alten Schlösser war atemberaubend.|The guided tour through the old castles was breathtaking.|der;geführt;Tour;durch;der;alt;Schlösser;sein;atemberaubend
2728.001|die Tour|noun|trip|Unsere Tour durch Europa begann in Paris und endete in Rom.|Our trip through Europe started in Paris and ended in Rome.|unser;Tour;durch;Europa;beginnen;in;Paris;und;enden;in;Rom
2729.0|der Überblick|noun|view|Ein kurzer Überblick zeigt die wichtigsten Meilensteine des Projekts.|A brief view shows the key milestones of the project.|ein;kurz;Überblick;zeigen;der;wichtig;Meilenstein;der;Projekt
2729.001|der Überblick|noun|overview|Der Aussichtspunkt gab einen beeindruckenden Überblick über den See.|The viewpoint offered an impressive overview of the lake.|der;Aussichtspunkt;geben;ein;beeindruckend;Überblick;über;der;See
2730.0|der Geschäftsführer|noun|manager|Der Geschäftsführer besprach die neuen Strategiepläne mit dem Team.|The manager discussed the new strategic plans with the team.|der;Geschäftsführer;besprechen;der;neu;Strategieplan;mit;der;Team
2731.0|der Griff|noun|handle|Der Griff der Tür war aus hochwertigem Edelstahl gefertigt.|The handle of the door was made of high-quality stainless steel.|der;Griff;der;Tür;sein;aus;hochwertig;Edelstahl;fertigen
2731.001|der Griff|noun|grip|Die rutschfesten Handschuhe gaben ihm einen sicheren Griff.|The non-slip gloves gave him a secure grip.|der;rutschfest;Handschuh;geben;ihm;ein;sicher;Griff
2731.002|der Griff|noun|grasp|Sein fester Griff um den Stab half ihm, das Gleichgewicht zu bewahren.|His firm grasp on the pole helped him maintain his balance.|sein;fest;Griff;um;der;Stab;helfen;ihm;der;Gleichgewicht;zu;bewahren
2732.0|küssen|verb|to kiss|Er küsste sie sanft auf die Stirn, um ihr Trost zu spenden.|He kissed her gently on the forehead to offer her comfort.|er;küssen;sie;sanft;auf;der;Stirn;um;ihr;Trost;zu;spenden
2733.0|der Liter|noun|liter|Ich kaufe einen Liter Milch für das Rezept, das ich zubereiten möchte.|I am buying a liter of milk for the recipe I want to prepare.|ich;kaufen;ein;Liter;Milch;für;der;Rezept;der;ich;zubereiten;möchten
2734.0|das Subjekt|noun|subject|Im Aufsatz war das Subjekt besonders gut beleuchtet.|The subject in the essay was particularly well illuminated.|in;Aufsatz;sein;der;Subjekt;besonders;gut;beleuchten
2735.0|der Außenminister|noun|foreign minister|Der Außenminister traf sich mit führenden Diplomaten aus Europa.|The foreign minister met with leading diplomats from Europe.|der;Außenminister;treffen;sich;mit;führend;Diplomat;aus;Europa
2736.0|die Faser|noun|fiber|Die Faser des Stoffes war erstaunlich robust und widerstandsfähig.|The fiber of the fabric was surprisingly strong and durable.|der;Faser;der;Stoff;sein;erstaunlich;robust;und;widerstandsfähig
2737.0|der Schatz|noun|treasure|Der Schatz auf der Schatzsuche war größer als alle erwartet hatten.|The treasure on the treasure hunt was larger than anyone had expected.|der;Schatz;auf;der;Schatzsuche;sein;groß;als;alle;erwarten;haben
2737.001|der Schatz|noun|sweetheart|Er sprach liebevoll zu seiner Schatz, als er sie endlich wieder traf.|He spoke lovingly to his sweetheart when he finally met her again.|er;sprechen;liebevoll;zu;sein;Schatz;als;er;sie;endlich;wieder;treffen
2738.0|sekundär|adjective|secondary|Die sekundäre Kläranlage reinigt das Wasser effizient.|The secondary treatment plant cleans the water efficiently.|der;sekundär;Kläranlage;reinigen;der;Wasser;effizient
2739.0|die Zentralbank|noun|central bank|Die Zentralbank senkte die Zinsen, um die Wirtschaft anzukurbeln.|The central bank lowered interest rates to stimulate the economy.|der;Zentralbank;senken;der;Zins;um;der;Wirtschaft;ankurbeln
2740.0|die Alte|noun|old person/thing|Die Alte Banknote wurde wegen ihres historischen Werts aufbewahrt.|The old banknote was kept for its historical value.|der;Alte;Banknote;werden;wegen;ihr;historisch;Wert;aufbewahren
2741.0|die Angestellte|noun|employee|Die Angestellte hilft den Kunden an der Theke.|The employee helps the customers at the counter.|der;angestellter;helfen;der;Kunde;an;der;Theke
2742.0|dankbar|adjective|grateful|Ich bin dir dankbar für deine beständige Unterstützung.|I am grateful to you for your constant support.|ich;sein;dir;dankbar;für;dein;beständig;Unterstützung
2743.0|faszinieren|verb|to fascinate|Das bunte Aquarium kann stundenlang Kinder faszinieren.|The colorful aquarium can fascinate children for hours.|der;bunt;Aquarium;können;stundenlang;Kind;faszinieren
2744.0|der Flur|noun|hall|Im Flur hängen Porträts aus der Familiengeschichte.|In the hall, portraits from the family history are hanging.|in;Flur;hängen;Porträt;aus;der;Familiengeschichte
2744.001|der Flur|noun|corridor|Im Flur hing ein großes Gemälde von einem weiten Landschaftsbild.|In the corridor hung a large painting of a vast landscape.|in;Flur;hing;ein;groß;Gemälde;von;ein;weit;Landschaftsbild
2745.0|das Hemd|noun|shirt|Er trug ein sauberes Hemd zu dem wichtigen Geschäftstreffen.|He wore a clean shirt to the important business meeting.|er;tragen;ein;sauber;Hemd;zu;der;wichtig;Geschäftstreffen
2746.0|inhaltlich|adjective|in terms of content|Der Vortrag war inhaltlich gut strukturiert und informativ.|The lecture was well structured and informative in terms of content.|der;Vortrag;sein;inhaltlich;gut;strukturiert;und;informativ
2747.0|die Begründung|noun|explanation|Die Begründung für die Entscheidung wurde ausführlich dargelegt.|The explanation for the decision was presented in detail.|der;Begründung;für;der;Entscheidung;werden;ausführlich;darlegen
2747.001|die Begründung|noun|justification|Seine Begründung für die Entscheidung war sehr nachvollziehbar.|His justification for the decision was very understandable.|sein;Begründung;für;der;Entscheidung;sein;sehr;nachvollziehbar
2748.0|dreimal|adverb|three times|Der Trainer ließ die Spieler dreimal um das Spielfeld laufen.|The coach had the players run around the field three times.|der;Trainer;lassen;der;Spieler;dreimal;um;der;Spielfeld;laufen
2749.0|momentan|adverb|at the moment|Momentan arbeite ich an einem neuen Projekt zur Energieeffizienz.|At the moment, I am working on a new project for energy efficiency.|momentan;arbeiten;ich;an;ein;neu;Projekt;zu;Energieeffizienz
2749.001|momentan|adverb|momentarily|Momentan befinde ich mich in einer kreativen Schreibblockade.|Momentarily, I find myself in a creative writing block.|momentan;befinden;ich;sich;in;ein;kreativ;Schreibblockade
2750.0|zögern|verb|to hesitate|Du darfst nicht zögern, deinen Traum zu verfolgen.|You must not hesitate to pursue your dream.|du;darfst;nicht;zögern;dein;Traum;zu;verfolgen
2751.0|derart|adverb|so|Er war derart erschöpft, dass er sofort einschlief.|He was so exhausted that he fell asleep immediately.|er;sein;derart;erschöpft;dass;er;sofort;einschlaufen
2752.0|kreativ|adjective|creative|In dieser Sitzung werden wir kreative Lösungen erarbeiten.|In this session, we will develop creative solutions.|in;dieser;Sitzung;werden;wir;kreativ;Lösung;erarbeiten
2753.0|einziehen|verb|to move in|Nach dem Umbau konnte die Familie endlich in ihr neues Haus einziehen.|After the renovation, the family was finally able to move into their new home.|nach;der;Umbau;können;der;Familie;endlich;in;ihr;neu;Haus;einziehen
2754.0|das Ausmaß|noun|extent|Das Ausmaß des Schadens wurde erst nach der Inspektion klar.|The extent of the damage became clear only after the inspection.|der;Ausmaß;der;Schaden;werden;erst;nach;der;Inspektion;klar
2754.001|das Ausmaß|noun|size|Das Ausmaß des Schadens war nach dem Sturm erschreckend.|The size of the damage was alarming after the storm.|der;Ausmaß;der;Schaden;sein;nach;der;Sturm;erschreckend
2755.0|der Feind|noun|enemy|Der Feind wurde nach intensiven Kämpfen zurückgedrängt.|The enemy was pushed back after intense fighting.|der;Feind;werden;nach;intensiv;Kampf;zurückdrängen
2756.0|verbrennen|verb|to burn|Die alten Akten wurden ordnungsgemäß verbrannt.|The old files were properly burned.|der;alt;Akte;werden;ordnungsgemäß;verbrennen
2757.0|der Vorstand|noun|board|Der Vorstand entschied sich, das Forschungsbudget zu erhöhen.|The board decided to increase the research budget.|der;Vorstand;entscheiden;sich;der;Forschungsbudget;zu;erhöhen
2757.001|der Vorstand|noun|chairperson|Der Vorstand wird die Entscheidung morgen bekanntgeben.|The chairperson will announce the decision tomorrow.|der;Vorstand;werden;der;Entscheidung;morgen;bekanntgeben
2758.0|der Atem|noun|breath|Nach dem Sprint holte er schwer nach Atem und lehnte sich an die Wand.|After the sprint, he gasped for breath and leaned against the wall.|nach;der;Sprint;holen;er;schwer;nach;Atem;und;lehnen;sich;an;der;Wand
2759.0|die Distanz|noun|distance|Die Distanz zwischen den beiden Städten beträgt etwa 200 Kilometer.|The distance between the two cities is about 200 kilometers.|der;Distanz;zwischen;der;beide;Stadt;betragen;etwa;200;Kilometer
2760.0|der Händler|noun|trader|Der Händler bot seltene Antiquitäten in seinem Laden an.|The trader offered rare antiques in his store.|der;Händler;anbieten;selten;Antiquität;in;sein;Laden;an
2760.001|der Händler|noun|dealer|Der Händler bot uns einen guten Preis für die seltenen Sammlerstücke.|The dealer offered us a good price for the rare collectibles.|der;Händler;bieten;uns;ein;gut;Preis;für;der;selten;Sammlerstück
2760.002|der Händler|noun|retailer|Der Händler bot uns einen Rabatt an, um den Deal abzuschließen.|The retailer offered us a discount to close the deal.|der;Händler;anbieten;uns;ein;Rabatt;an;um;der;Deal;abschließen
2761.0|hassen|verb|to hate|Er hasst es, unvorbereitet in Meetings zu gehen.|He hates going into meetings unprepared.|er;hassen;es;unvorbereitet;in;Meeting;zu;gehen
2762.0|das Muster|noun|pattern|Das Muster der Wachstumskurve zeigt eine stetige Zunahme.|The pattern of the growth curve shows a steady increase.|der;Muster;der;Wachstumskurve;zeigen;ein;stetig;Zunahme
2762.001|das Muster|noun|model|Das Muster für das neue Design wurde bereits fertiggestellt.|The model for the new design has already been completed.|der;Muster;für;der;neu;Design;werden;bereits;fertigstellen
2763.0|ausführlich|adjective|detailed|Die ausführliche Analyse zeigt die Stärken und Schwächen des Modells.|The detailed analysis shows the strengths and weaknesses of the model.|der;ausführlich;Analyse;zeigen;der;Stärke;und;Schwäche;der;Modell
2764.0|bedenken|verb|to consider|Es ist wichtig, alle Optionen zu bedenken, bevor du entscheidest.|It's important to consider all options before deciding.|es;sein;wichtig;aller;Option;zu;bedenken;bevor;du;entscheideen
2765.0|der Terror|noun|terror|Der Terror, der die Stadt heimsuchte, hinterließ viele Verletzte.|The terror that plagued the city left many injured.|der;Terror;der;der;Stadt;heimsuchen;hinterlassen;vieler;verletzter
2766.0|die Verfassung|noun|constitution|Die Verfassung schützt die Grundrechte der Bürger.|The constitution protects the fundamental rights of the citizens.|der;Verfassung;schützen;der;Grundrecht;der;Bürger
2767.0|blind|adjective|blind|Die Katze schlich blind über den Hof, ohne zu zögern.|The cat crept blind across the yard without hesitation.|der;Katze;schlich;blind;über;der;Hof;ohne;zu;zögern
2768.0|einschlafen|verb|to fall asleep|Ich konnte lange nicht einschlafen, weil ich zu aufgeregt war.|I couldn't fall asleep for a long time because I was too excited.|ich;können;lange;nicht;einschlafen;weil;ich;zu;aufgeregt;sein
2769.0|die Flüchtlingskrise|noun|refugee crisis|Die Dokumentation beleuchtete die Auswirkungen der Flüchtlingskrise.|The documentary highlighted the impacts of the refugee crisis.|der;Dokumentation;beleuchten;der;Auswirkung;der;Flüchtlingskrise
2770.0|der Ärger|noun|annoyance|Der Ärger über die Verspätung war verständlich, aber unbedeutend.|The annoyance about the delay was understandable but insignificant.|der;Ärger;über;der;Verspätung;sein;verständlich;aber;unbedeutend
2770.001|der Ärger|noun|trouble|Der Ärger begann, als das Unternehmen die Vertragsbedingungen änderte.|The trouble began when the company changed the contract terms.|der;Ärger;beginnen;als;der;Unternehmen;der;Vertragsbedingung;ändern
2771.0|allmählich|adjective|gradual|Der allmähliche Anstieg der Temperaturen wirkt sich auf die Ernte aus.|The gradual increase in temperatures is affecting the harvest.|der;allmählich;Anstieg;der;Temperatur;auswirken;sich;auf;der;Ernte;aus
2772.0|der Führer|noun|leader|Der Führer der Bewegung forderte die Menschen zu einer Revolution auf.|The leader of the movement urged the people to start a revolution.|der;Führer;der;Bewegung;auffordern;der;Mensch;zu;ein;Revolution;auf
