|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
22274.0|das Pi|noun|Pi|Pi ist eine unendliche mathematische Konstante.|Pi is an infinite mathematical constant.|Pi;sein;ein;unendlich;mathematisch;Konstante
22278.0|der Zwilling|noun|twin|Der Zwilling sah seinem Bruder sehr ähnlich.|The twin looked very much like his brother.|der;Zwilling;sehen;sein;Bruder;sehr;ähnlich
22283.0|unendlich|adjective|infinite|Der unendlich weite Himmel faszinierte mich.|The infinitely vast sky fascinated me.|der;unendlich;weit;Himmel;faszinieren;mich
22298.0|der Pakt|Noun|pact|Der Pakt zwischen den Parteien wurde beschlossen.|The pact between the parties was decided.|der;Pakt;zwischen;der;Partei;werden;beschließen
22301.0|zyklisch|Adjective|cyclic
22304.0|sterblich|adjective|mortal|Selbst große Helden sind letztlich sterblich.|Even great heroes are ultimately mortal.|selbst;groß;Held;sein;letztlich;sterblich
22306.0|welche|pronoun|which|Welche der Möglichkeiten erscheint Ihnen am sinnvollsten?|Which of the options seems most sensible to you?|welche;der;Möglichkeit;erscheinen;ihnen;am;sinnvoll
22309.0|Unbegrenztheit|noun|boundlessness|Die Unbegrenztheit des Himmels war atemberaubend.|The boundlessness of the sky was breathtaking.|der;Unbegrenztheit;der;Himmels;sein;atemberaubend
22320.0|die Farbe|noun|color|Die Farbe des Himmels veränderte sich dramatisch.|The color of the sky changed dramatically.|der;Farbe;der;Himmel;verändern;sich;dramatisch
22338.0|das Monster|noun|the monster|Das Monster lauerte lautlos im dunklen Wald.|The monster lurked silently in the dark forest.|der;Monster;laueren;lautlos;in;dunkel;Wald
22364.0|die Ziffer|noun|digit|Die Ziffer auf dem Bildschirm war kaum lesbar.|The digit on the screen was barely readable.|der;Ziffer;auf;der;Bildschirm;sein;kaum;lesbar
22373.0|der Buddha|noun|Buddha|Eine Statue des Buddha stand im Tempelgarten.|A statue of Buddha stood in the temple garden.|ein;Statue;der;Buddha;stehen;in;Tempelgarten
22379.0|Hitler|proper noun|Hitler|Die Geschichtsbücher erwähnen Hitler ausführlich.|History books mention Hitler in detail.|der;Geschichtsbuch;erwähnen;Hitler;ausführlich
22390.0|der Zyklop|noun|the cyclops|Der Zyklop bewachte die verborgene Höhle.|The cyclops guarded the hidden cave.|der;Zyklop;bewachen;der;verborgen;Höhle
22412.0|der Kreis|noun|circle|Der Kreis auf dem Papier war perfekt gezeichnet.|The circle on the paper was perfectly drawn.|der;Kreis;auf;der;Papier;sein;perfekt;zeichnen
22416.0|unzerstörbar|adjective|indestructible|Das Material gilt als nahezu unzerstörbar.|The material is considered nearly indestructible.|der;Material;gelten;als;nahezu;unzerstörbar
22438.0|zirkulieren|verb|to circulate
22469.0|die Barriere|noun|the barrier|Die Barriere hielt die Flut erfolgreich zurück.|The barrier successfully held back the flood.|der;Barriere;zurückhalten;der;Flut;erfolgreich;zurück
22471.0|Lassen|Verb|to let
22475.0|das Wissen|noun|knowledge|Das Wissen über die Natur ist unbezahlbar.|The knowledge about nature is priceless.|der;Wissen;über;der;Natur;sein;unbezahlbar
22480.0|jener|Pronoun|that one
22499.0|das Gestern|noun|yesterday|Das Gestern schien plötzlich so weit entfernt.|Yesterday suddenly seemed so far away.|der;Gestern;scheinen;plötzlich;so;weit;entfernt
22524.0|unbeweglich|adjective|immobile|Der unbewegliche Fels blockierte den schmalen Weg.|The immobile rock blocked the narrow path.|der;unbeweglich;Fels;blockieren;der;schmal;Weg
22580.0|unbegrenzt|Adjective|unlimited
22588.0|Fluß|noun|river|Der Fluß führte nach dem Regen Hochwasser.|The river flooded after the rain.|der;Fluß;führen;nach;der;Regen;Hochwasser
22592.0|das Feuer|noun|the fire|Das Feuer wärmte die kalte und einsame Nacht.|The fire warmed the cold and lonely night.|der;Feuer;wärmen;der;kalt;und;einsam;Nacht
22594.0|der Donner|noun|the thunder|Der Donner ließ das ganze Haus erzittern.|The thunder shook the entire house.|der;Donner;lassen;der;ganz;Haus;erzittern
22597.0|der Wert|noun|value|Der Wert der Kunstwerke ist unschätzbar.|The value of the artworks is priceless.|der;Wert;der;Kunstwerk;sein;unschätzbar
22606.0|äußerlich|adverb|externally|Das Gebäude wirkte äußerlich alt, war aber modern renoviert.|The building looked old externally but was modernly renovated.|der;Gebäude;wirken;äußerlich;alt;sein;aber;modern;renovieren
22620.0|pflanzen|verb|to plant|Die Dorfbewohner pflanzten neue Bäume entlang der Straße.|The villagers planted new trees along the road.|der;Dorfbewohner;pflanzen;neu;Baum;entlang;der;Straße
22631.0|begrenzen|verb|limit|Eine hohe Mauer sollte das Gelände begrenzen.|A tall wall was supposed to limit the area.|ein;hoch;Mauer;sollen;der;Gelände;begrenzen
22651.0|die Beschränkung|noun|restriction|Die Beschränkung der Geschwindigkeit ist sinnvoll.|The restriction of speed makes sense.|der;Beschränkung;der;Geschwindigkeit;sein;sinnvoll
22663.0|die Materie|noun|matter|Die Materie besteht aus winzigen Teilchen.|The matter is made up of tiny particles.|der;Materie;bestehen;aus;winzig;Teilche
22710.0|solange|conjunction|as long as|Solange die Ampel rot ist, bleibt das Auto stehen.|As long as the traffic light is red, the car stays put.|solange;der;Ampel;rot;sein;stehenbleiben;der;Auto;stehen
22726.0|fremd|adjective|foreign|Das fremde Lied klang in meinen Ohren exotisch.|The foreign song sounded exotic to my ears.|der;fremd;Lied;klingen;in;mein;Ohr;exotisch
22737.0|die Sonnenbrille|Noun|sunglasses
22743.0|der Kanal|Noun|the canal
22752.0|die Reflexion|Noun|the reflection
22760.0|Treptow|Noun|treptow (place name)
22773.0|komisch|adjective|strange|Die komisch Szene sorgte für Verwirrung.|The strange scene caused confusion.|der;komisch;Szene;sorgen;für;Verwirrung
22780.0|günstig|Adjective|inexpensive
22794.0|die Waschmaschine|Noun|washing machine
23013.0|der Balkon|noun|balcony|Der Balkon bot einen Blick auf die belebte Straße darunter.|The balcony offered a view of the busy street below.|der;Balkon;bieten;ein;Blick;auf;der;belebt;Straße;darunter
23015.0|Ali|noun|Ali|Ali spielte die Hauptrolle in diesem Drama.|Ali played the main role in this drama.|Ali;spielen;der;Hauptrolle;in;dieser;Drama
23026.0|die Hautfarbe|noun|the skin color|Die Hautfarbe des Porträts wurde akribisch angepasst.|The skin color of the portrait was meticulously adjusted.|der;Hautfarbe;der;Porträt;werden;akribisch;anpassen
23029.0|das Stroboskop|noun|strobe light|Das Stroboskop blitzte in der dunklen Disco.|The strobe light flashed in the dark disco.|der;Stroboskop;blitzen;in;der;dunkel;Disco
23041.0|gratis|adverb|free|Das Getränk war für alle Gäste heute gratis.|The drink was free for all guests today.|der;Getränk;sein;für;aller;Gast;heute;gratis
23050.0|die Disko|noun|club|Die Disko war überfüllt, aber die Musik war gut.|The club was crowded, but the music was good.|der;Disko;sein;überfüllt;aber;der;Musik;sein;gut
23125.0|die Machete|noun|the machete|Mit der Machete schnitt er den dichten Bambus.|He cut the dense bamboo with the machete.|mit;der;Machete;schnitt;er;der;dicht;Bambus
23125.001|der Machete|noun|machete|Er trug eine Machete durch den Dschungel.|He carried a machete through the jungle.|er;tragen;ein;Machete;durch;der;Dschungel
23134.0|die Rakete|noun|the rocket|Die Rakete startete pünktlich um 15:00 Uhr.|The rocket launched punctually at 3:00 PM.|der;Rakete;starten;pünktlich;um;15:00;Uhr
23161.0|die Sauna|noun|the sauna|Nach dem Training entspannt sie sich in der Sauna.|After training, she relaxes in the sauna.|nach;der;Training;entspannen;sie;sich;in;der;Sauna
23163.0|Schweden|Noun|Sweden|Mein Traum ist es, einmal die Wälder Schwedens zu erkunden.|My dream is to explore the forests of Sweden one day.|mein;Traum;sein;es;einmal;der;Wald;Schweden;zu;erkunden
23448.0|genießen|verb|to enjoy|Wir genießen den Ausblick auf die Berge.|We enjoy the view of the mountains.|wir;genießen;der;Ausblick;auf;der;Berg
23454.0|schneien|verb|to snow|Morgen soll es stark schneien, laut Prognose.|It is forecast to snow heavily tomorrow.|morgen;sollen;es;stark;schneien;laut;Prognose
23458.0|die Jahreszeit|noun|season|Der Herbst ist meine liebste Jahreszeit.|Autumn is my favorite season.|der;Herbst;sein;mein;lieb;Jahreszeit
23460.0|morgens|Adverb|in the morning
23463.0|lächeln|verb|to smile|Sie konnte nicht anders, als beim Anblick zu lächeln.|She couldn't help but smile at the sight.|sie;können;nicht;anders;als;bei;Anblick;zu;lächeln
23531.0|duschen|verb|to shower|Ich werde schnell duschen, bevor wir losgehen.|I’ll quickly shower before we leave.|ich;werden;schnell;duschen;bevor;wir;losgehen
23554.0|der Abend|noun|evening|Der Abend endete mit einer spektakulären Feuerwerkshow.|The evening ended with a spectacular fireworks show.|der;Abend;enden;mit;ein;spektakulär;Feuerwerkshow
23693.0|das Kalenderblatt|noun|calendar page|Das Kalenderblatt zeigt ein Zitat von Goethe.|The calendar page displays a quote from Goethe.|der;Kalenderblatt;zeigen;ein;Zitat;von;Goethe
23694.0|herunter|Adverb|down|Das Bild fiel plötzlich von der Wand herunter.|The picture suddenly fell down from the wall.|der;Bild;herunterfallen;plötzlich;von;der;Wand;herunter
23697.0|die Jalousie|noun|the blind|Die Jalousie lässt nur gedämpftes Licht herein.|The blind lets in only softened light.|der;Jalousie;hereinlässen;nur;gedämpft;Licht;herein
23705.0|die Katastrophe|Noun|catastrophe|Die Katastrophe hatte weitreichende Folgen.|The catastrophe had far-reaching consequences.|der;Katastrophe;haben;weitreichend;Folge
23758.0|das Benzin|noun|gasoline|Das Benzin wird immer teurer an den Tankstellen.|Gasoline is becoming increasingly expensive at gas stations.|der;Benzin;werden;immer;teuer;an;der;Tankstelle
23765.0|Berlin|noun|Berlin|In Berlin erlebst du jeden Tag etwas Neues.|In Berlin, you experience something new every day.|in;Berlin;erlebst;du;jeder;Tag;etwas;neue
23771.0|die Konsequenz|Noun|consequence|Die Konsequenz seines Handelns war unvermeidlich.|The consequence of his actions was inevitable.|der;Konsequenz;sein;handeln;sein;unvermeidlich
23773.0|Potsdam|proper noun|Potsdam|Potsdam ist bekannt für seine barocken Gärten.|Potsdam is known for its baroque gardens.|Potsdam;sein;bekannt;für;sein;barock;Garten
23777.0|die Wannseekonferenz|noun|the Wannsee Conference|Die Wannseekonferenz war ein dunkler Wendepunkt.|The Wannsee Conference was a dark turning point.|der;Wannseekonferenz;sein;ein;dunkl;Wendepunkt
23784.0|Beckenbauer|Noun|Beckenbauer|Beckenbauer war ein legendärer Fußballspieler.|Beckenbauer was a legendary football player.|Beckenbauer;sein;ein;legendär;Fußballspieler
23788.0|legal|Adjective|legal|Das Geschäft ist vollkommen legal und transparent.|The business is completely legal and transparent.|der;Geschäft;sein;vollkommen;legal;und;transparent
23789.0|die Raab|noun|the Raab|Die Raab fließt durch malerische Landschaften.|The Raab flows through picturesque landscapes.|der;Raab;fließen;durch;malerisch;Landschaft
23804.0|gewöhnen|verb|to get used to|Er musste sich an das neue Klima gewöhnen.|He had to get used to the new climate.|er;musste;sich;an;der;neu;Klima;gewöhnen
23819.0|der Rentner|noun|retiree|Der Rentner genießt seinen Morgenkaffee im Park.|The retiree enjoys his morning coffee in the park.|der;Rentner;genießen;sein;Morgenkaffee;in;Park
23822.0|der Präsident|noun|president|Der Präsident hielt eine inspirierende Rede.|The president gave an inspiring speech.|der;Präsident;halten;ein;inspirierend;Rede
23825.0|checken|verb|to check|Kannst du die E-Mails bitte nochmal checken?|Can you check the emails again, please?|Kannst;du;der;E-Mail;bitte;nochmal;checken
23836.0|verurteilen|verb|to condemn|Die Jury musste den Angeklagten verurteilen.|The jury had to condemn the defendant.|der;Jury;musste;der;angeklagter;verurteilen
23866.0|Björn|noun|Björn|Björn spielt gerne Schach in seiner Freizeit.|Björn likes to play chess in his free time.|Björn;spielen;gerne;Schach;in;sein;Freizeit
23883.0|der Superheld|noun|the superhero|Der Superheld fiel aus dem Himmel wie ein Meteor.|The superhero fell from the sky like a meteor.|der;Superheld;fallen;aus;der;Himmel;wie;ein;Meteor
23885.0|die Not|noun|need|Die Not trieb die Menschen zu kreativen Lösungen.|The need drove people to creative solutions.|der;Not;treiben;der;Mensch;zu;kreativ;Lösung
23899.0|der Flatscreen|noun|flatscreen|Der neue Flatscreen hängt an der Wohnzimmerwand.|The new flatscreen is mounted on the living room wall.|der;neu;Flatscreen;hängen;an;der;Wohnzimmerwand
23906.0|brennend|adjective|burning|Ein brennender Ast fiel auf die feuchte Wiese.|A burning branch fell onto the damp meadow.|ein;brennend;Ast;fallen;auf;der;feucht;Wiese
23919.0|Jesus|noun|Jesus|Das Bild von Jesus hing an der Kirchenwand.|The image of Jesus hung on the church wall.|der;Bild;von;Jesus;hing;an;der;Kirchenwand
23939.0|different|adjective|different
23974.0|power|noun|power|Her power in negotiations was undeniable.|Ihre Macht bei Verhandlungen war unbestreitbar.|Her;power;in;negotiations;was;undeniable
23980.0|verantwortlich|adjective|responsible|Er ist verantwortlich für die Planung der Reise.|He is responsible for planning the trip.|er;sein;verantwortlich;für;der;Planung;der;Reise
24018.0|höchstens|adverb|at most|Es dauert höchstens eine Stunde, bis wir dort sind.|It will take at most an hour until we are there.|es;dauern;höchstens;ein;Stunde;bis;wir;dort;sein
24046.0|die To|noun|the To|Die To im Lied wiederholt sich mehrfach.|"The ""To"" in the song repeats several times."|der;To;in;Lied;wiederholen;sich;mehrfach
24046.001|das To|noun|goal|Das To des Spiels entschied die Meisterschaft.|The goal of the game decided the championship.|der;To;der;Spiel;entscheiden;der;Meisterschaft
24141.0|Leon|noun|Leon|Leon trainierte hart für den Marathonlauf.|Leon trained hard for the marathon.|Leon;trainieren;hart;für;der;Marathonlauf
24154.0|der Bizeps|noun|biceps|Er trainierte seinen Bizeps jeden Tag im Fitnessstudio.|He trained his biceps every day in the gym.|er;trainieren;sein;Bizeps;jeder;Tag;in;Fitnessstudio
24161.0|unsicher|adjective|insecure|Er fühlte sich unsicher vor der großen Menschenmenge.|He felt insecure in front of the large crowd.|er;fühlen;sich;unsicher;vor;der;groß;Menschenmenge
24162.0|Maria|noun|Maria|Maria bewunderte die Kunstwerke im Museum.|Maria admired the artworks in the museum.|Maria;bewunderen;der;Kunstwerk;in;Museum
24176.0|siebenstellig|adjective|seven-figure|Er träumte von einem siebenstelligen Einkommen.|He dreamed of a seven-figure income.|er;träumen;von;ein;siebenstellig;Einkommen
24200.0|der Mathematiker|noun|mathematician|Der Mathematiker löste die Gleichung in Minuten.|The mathematician solved the equation in minutes.|der;Mathematiker;lösen;der;Gleichung;in;Minute
24292.0|Trading|noun|trading|Trading an der Börse erfordert viel Erfahrung.|Trading on the stock exchange requires a lot of experience.|Trading;an;der;Börse;erfordern;viel;Erfahrung
24302.0|arbeiten|verb|to work|Sie arbeitet momentan an einem sehr spannenden Projekt.|She is currently working on a very exciting project.|sie;arbeiten;momentan;an;ein;sehr;spannend;Projekt
24307.0|der FC|noun|FC|Der FC gewann das spannende Finale mit 2:1.|The FC won the exciting final 2:1.|der;FC;gewinnen;der;spannend;Finale;mit;2:1.
24308.0|Bayern|noun|Bavaria|Bayern ist für seine malerischen Alpen bekannt.|Bavaria is known for its picturesque Alps.|Bayern;sein;für;sein;malerisch;Alpen;bekannt
24309.0|München|noun|Munich|In München gibt es die berühmte Frauenkirche.|In Munich, there is the famous Frauenkirche.|in;München;geben;es;der;berühmt;Frauenkirche
24311.0|die Dividende|noun|dividend|Die Dividende wurde an alle Aktionäre ausgezahlt.|The dividend was paid out to all shareholders.|der;Dividende;werden;an;aller;Aktionär;auszahlen
24337.0|spiegeln|verb|to reflect|Die Fenster spiegeln das Licht der Abendsonne.|The windows reflect the light of the evening sun.|der;Fenster;spiegeln;der;Licht;der;Abendsonne
24377.0|das Halleluja|noun|hallelujah|Ein leises Halleluja erklang in der Kapelle.|A soft hallelujah echoed in the chapel.|ein;leis;Halleluja;erklingen;in;der;Kapelle
24378.0|halleluja|Interjection|hallelujah
24480.0|wild|Adjektiv|wild|Die Party wurde wilder, als die Band auftrat.|The party got wild when the band performed.|der;Party;werden;wild;als;der;Band;auftreten
24580.0|das Genie|noun|the genius|Das Genie des Erfinders brachte eine neue Ära.|The genius of the inventor ushered in a new era.|der;Genie;der;Erfinder;bringen;ein;neu;Ära
