|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
1466|die Sternennacht|noun|the starry night|Die Sternennacht war klar und atemberaubend schön.|The starry night was clear and breathtakingly beautiful.|
1467|die Sternschnuppe|noun|the shooting star|Eine Sternschnuppe zog schnell über den Himmel.|A shooting star quickly crossed the sky.|
1468|die Stichflamme|noun|the flash flame|Die Stichflamme erleuchtete kurz den Raum.|The flash flame briefly lit up the room.|
1469|die Straßenbahn|noun|the tram|Die Straßenbahn hält direkt vor dem Hauptbahnhof.|The tram stops directly in front of the main train station.|
1470|die Streitaxt|noun|the battle axe|Die alte Streitaxt war ein wertvolles Artefakt.|The old battle axe was a valuable artifact.|
1471|die Streitkultur|noun|debate culture|Eine reife Streitkultur fördert den Diskurs.|A mature debate culture promotes discourse.|
1472|die Streu|noun|the bedding|Die Streu im Stall wurde täglich gewechselt.|The bedding in the stable was changed daily.|
1473|die Strippe|noun|the cord|Die dünne Strippe hielt das Zelt stabil.|The thin cord kept the tent stable.|
1474|die Strophe|noun|the verse|Die Strophe des Gedichts war voller Metaphern.|The verse of the poem was full of metaphors.|
1475|die Stulle|noun|the sandwich|Die Stulle wurde mit frischen Kräutern belegt.|The sandwich was topped with fresh herbs.|
1476|die Sturmhaube|noun|the balaclava|Die Sturmhaube schützte ihn vor eisigem Wind.|The balaclava protected him from icy wind.|
1477|die Sucht|noun|the addiction|Die Sucht nach Erfolg kann das Leben zerstören.|The addiction to success can ruin lives.|
1478|die Sünde|noun|the sin|Gier gilt in vielen Kulturen als eine große Sünde.|Greed is considered a great sin in many cultures.|
1479|die Suppe|noun|the soup|Die Suppe wurde mit einer Prise Safran verfeinert.|The soup was refined with a pinch of saffron.|
1480|die Taille|noun|the waist|Die schmale Taille wurde durch das Kleid betont.|The narrow waist was accentuated by the dress.|
1481|die Taktik|noun|the tactic|Seine Taktik war präzise und durchdacht.|His tactic was precise and well thought out.|
1482|die Tapete|noun|the wallpaper|Die Tapete im Wohnzimmer wurde frisch renoviert.|The wallpaper in the living room was newly renovated.|
1483|die Tarnjacke|noun|the camouflage jacket|Die Tarnjacke wurde für die Wanderung gewählt.|The camouflage jacket was chosen for the hike.|
1484|die Tarnung|noun|the camouflage|Seine Tarnung im Wald war nahezu perfekt.|His camouflage in the forest was almost perfect.|
1485|die Taube|noun|the pigeon|Die Taube pickte Körner auf dem Marktplatz.|The pigeon pecked at grains in the marketplace.|
1486|die Termite|noun|the termite|Die Termite zerstörte langsam das alte Holzhaus.|The termite slowly destroyed the old wooden house.|
1487|die Tomatensoße|noun|the tomato sauce|Die Tomatensoße verfeinerte das Gericht perfekt.|The tomato sauce perfectly enhanced the dish.|
1488|die Trauerfeier|noun|funeral service|Die Trauerfeier war würdevoll und gut besucht.|The funeral service was dignified and well-attended.|
1489|die Traufe|noun|the eaves|Die Traufe des Hauses war mit Schnee bedeckt.|The eaves of the house were covered in snow.|
1490|die Treue|noun|the loyalty|Seine Treue zu alten Freunden war bewundernswert.|His loyalty to old friends was admirable.|
1491|die Triggerwarnung|noun|the trigger warning|Die Triggerwarnung wies auf sensible Inhalte hin.|The trigger warning pointed to sensitive content.|
1492|die Trophäe|noun|the trophy|Die Trophäe wurde aus reinem Kristall gefertigt.|The trophy was made of pure crystal.|
1493|die Trümmer|noun|the rubble|Die Trümmer des Gebäudes lagen überall verstreut.|The rubble of the building was scattered everywhere.|
1494|die Türpolitik|noun|the door policy|Die Türpolitik des Clubs war streng und selektiv.|The door policy of the club was strict and selective.|
1495|die U-Bahn|noun|the subway|Die U-Bahn fuhr direkt zur Hauptbahnhof-Station.|The subway went directly to the main station.|
1496|die Überstunde|noun|the overtime hour|Die Überstunde wurde zusätzlich vergütet.|The overtime hour was paid extra.|
1497|die Uhrzeit|noun|the time of day|Könnten Sie mir bitte die genaue Uhrzeit nennen?|Could you please tell me the exact time of day?|
1498|die Umweltzone|noun|low-emission zone|In der Umweltzone sind alte Fahrzeuge verboten.|Old vehicles are prohibited in the low-emission zone.|
1499|die Unbegrenztheit|noun|limitlessness|Die Unbegrenztheit des Himmels fasziniert alle.|The limitlessness of the sky fascinates everyone.|
1500|die Unendlichkeit|noun|infinity|In der Unendlichkeit verliert Zeit ihre Bedeutung.|In infinity, time loses its meaning.|
1501|die Uni|noun|the university|Die Uni bietet viele interessante Vorlesungen an.|The university offers many interesting lectures.|
1502|die Unwissenheit|noun|ignorance|Unwissenheit über Fakten kann gefährlich sein.|Ignorance of facts can be dangerous.|
1503|die Urlaubsreise|noun|the vacation trip|Die Urlaubsreise führte sie in die Toskana.|The vacation trip took her to Tuscany.|
1504|die Urne|noun|urn|Die Urne wurde in einem stillen Garten beigesetzt.|The urn was buried in a quiet garden.|
1505|die Vase|noun|vase|Die Vase aus Kristall reflektiert das Sonnenlicht.|The crystal vase reflects the sunlight.|
1506|die Venus|noun|Venus|Die Venus ist für ihren strahlenden Glanz bekannt.|Venus is known for its radiant shine.|
1507|die Vergänglichkeit|noun|transience|Die Vergänglichkeit der Schönheit war ihr Thema.|The transience of beauty was her theme.|
1508|die Vergeltung|noun|retaliation|Vergeltung führt oft zu endlosem Konflikt.|Retaliation often leads to endless conflict.|
1509|die Verhaftung|noun|arrest|Die Verhaftung des Täters verlief ohne Vorfall.|The arrest of the perpetrator proceeded without incident.|
1510|die Verlegenheit|noun|embarrassment|In ihrer Verlegenheit sprach sie kein Wort.|In her embarrassment, she didn’t say a word.|
1511|die Vernichtung|noun|annihilation|Die Vernichtung der Dokumente war unumgänglich.|The annihilation of the documents was inevitable.|
1512|die Vernissage|noun|art exhibition opening|Die Vernissage zog zahlreiche Kunstliebhaber an.|The art exhibition opening attracted numerous art lovers.|
1513|die Verpackung|noun|the packaging|Die nachhaltige Verpackung wird immer beliebter.|Sustainable packaging is becoming increasingly popular.|
1514|die Verschwörung|noun|the conspiracy|Eine geheime Verschwörung wurde aufgedeckt.|A secret conspiracy was uncovered.|
1515|die Verschwörungstheorie|noun|conspiracy theory|Die Verschwörungstheorie wurde schnell entkräftet.|The conspiracy theory was quickly debunked.|
1516|die Verwandtschaft|noun|the relatives|Die gesamte Verwandtschaft reiste zur Feier an.|All the relatives traveled to the celebration.|
1517|die Verzerrung|noun|the distortion|Die Verzerrung der Fakten wurde sofort erkannt.|The distortion of the facts was immediately noticed.|
1518|die Vier|noun|four|Die Vier symbolisiert Stabilität und Struktur.|The four symbolizes stability and structure.|
1519|die Vitrine|noun|display case|In der Vitrine standen antike Schmuckstücke.|Antique jewelry was in the display case.|
1520|die Vokabel|noun|vocabulary word|Jeden Tag lernte sie zehn neue Vokabeln.|She learned ten new vocabulary words every day.|
1521|die Vollkasko|noun|the comprehensive insurance|Ohne Vollkasko wäre der Schaden teuer geworden.|Without comprehensive insurance, the damage would have been costly.|
1522|die Vorstellungskraft|noun|the imagination|Vorstellungskraft schafft erstaunliche Kunstwerke.|Imagination creates amazing artworks.|
1523|die Wahlkabine|noun|voting booth|In der Wahlkabine herrscht absolute Privatsphäre.|There is absolute privacy in the voting booth.|
1524|die Wanne|noun|bathtub|Die Wanne war mit duftendem Schaum gefüllt.|The bathtub was filled with fragrant foam.|
1525|die Wanze|noun|the bug|Die Wanze wurde in einem Bürogerät versteckt.|The bug was hidden in an office device.|
1526|die Wasserleiche|noun|drowned body|Die Wasserleiche wurde am Morgen entdeckt.|The drowned body was discovered in the morning.|
1527|die Weinschorle|noun|the wine spritzer|Die Weinschorle ist ein beliebtes Sommergetränk.|The wine spritzer is a popular summer drink.|
1528|die Weinverkostung|noun|wine tasting|Die Weinverkostung bot edle Sorten aus der Region.|The wine tasting featured fine varieties from the region.|
1529|die Weisheit|noun|wisdom|Weisheit erfordert oft Geduld und Erfahrung.|Wisdom often requires patience and experience.|
1530|die Weltherrschaft|noun|world domination|Die Weltherrschaft war sein geheimes Ziel.|World domination was his secret goal.|
1531|die Wenigkeit|noun|modesty|Die Wenigkeit seiner Ansprüche war bewundernswert.|The modesty of his demands was admirable.|
1532|die Weste|noun|vest|Die Weste war aus feinstem Stoff gefertigt.|The vest was made of the finest fabric.|
1533|die Wimper|noun|eyelash|Eine Wimper landete sanft auf ihrer Wange.|An eyelash gently landed on her cheek.|
1534|die Windel|noun|the diaper|Die frische Windel brachte das Baby zum Lächeln.|The fresh diaper made the baby smile.|
1535|die Würde|noun|dignity|Die Würde des Menschen ist unantastbar.|The dignity of humans is inviolable.|
1536|die Wüstenspringmaus|noun|gerbil|Die Wüstenspringmaus lebt in trockenen Regionen.|The gerbil lives in arid regions.|
1537|die Zahnspange|noun|braces|Die Zahnspange korrigierte ihre schiefen Zähne.|The braces corrected her crooked teeth.|
1538|die Zähre|noun|tear|Eine einsame Zähre rollte über seine Wange.|A solitary tear rolled down his cheek.|
1539|die Zange|noun|pliers|Mit der Zange zog er den Nagel vorsichtig heraus.|With the pliers, he carefully pulled out the nail.|
1540|die Zeder|noun|cedar|Die Zeder verbreitete einen angenehmen Duft.|The cedar spread a pleasant scent.|
1541|die Zensur|noun|censorship|Die Zensur unterdrückte jede kritische Stimme.|Censorship suppressed every critical voice.|
1542|die Ziffer|noun|digit|Die Ziffer auf dem Bildschirm war kaum lesbar.|The digit on the screen was barely readable.|
1543|die Zigarre|noun|cigar|Die Zigarre war aus kubanischem Tabak gefertigt.|The cigar was made of Cuban tobacco.|
1544|die Zuckerwatte|noun|cotton candy|Die Zuckerwatte schmolz sofort auf der Zunge.|The cotton candy melted instantly on the tongue.|
1545|die Zungenspitze|noun|tip of the tongue|Die bittere Note blieb lange auf der Zungenspitze.|The bitter note lingered on the tip of the tongue.|
1546|die Zuversicht|noun|confidence|Mit Zuversicht begann sie ihr neues Projekt.|With confidence, she started her new project.|
1547|die Zweisamkeit|noun|togetherness|Die Zweisamkeit am See war romantisch und still.|The togetherness at the lake was romantic and quiet.|
1548|die Zweite|noun|second|Die Zweite war genauso wichtig wie die Erste.|The second was just as important as the first.|
1549|diebisch|adjective|thievish|Mit diebischem Blick schlich er durch die Gassen.|With a thievish glance, he sneaked through the alleys.|
1550|diese|pronoun|this|Diese Frage bleibt trotz aller Bemühungen offen.|This question remains unanswered despite all efforts.|
1551|dieselbe|pronoun|the same|Sie trugen dieselbe Kleidung wie am Vortrag.|They wore the same clothes as the day before.|
1552|distanzieren|verb|to distance|Der Autor distanzierte sich von der Theorie.|The author distanced himself from the theory.|
1553|dito|adverb|same here|Dito, ich stimme Ihrer Analyse vollständig zu.|Same here, I fully agree with your analysis.|
1554|drankommen|verb|to get a turn|Wann wirst du endlich beim Projekt drankommen?|When will it finally be your turn in the project?|
1555|draufgehen|verb|to perish|Viele alte Bäume mussten beim Sturm draufgehen.|Many old trees had to perish in the storm.|
1556|drauflegen|verb|to add extra|Sie mussten noch 20 Euro auf den Preis drauflegen.|They had to add an extra 20 euros to the price.|
1557|dreckig|adjective|dirty|Nach dem Regen war die Straße völlig dreckig.|After the rain, the road was completely dirty.|
1558|dressieren|verb|to train|Der Tierpfleger dressierte die Delfine mit Geduld.|The zookeeper trained the dolphins with patience.|
1559|drin|adverb|inside|Alles Nötige war bereits im Koffer drin.|Everything necessary was already inside the suitcase.|
1560|du|pronoun|you|Du solltest die Anweisungen genauer durchlesen.|You should read the instructions more carefully.|
1561|dumpf|adjective|dull|Ein dumpfer Schlag hallte durch den leeren Raum.|A dull thud echoed through the empty room.|
1562|durchdringen|verb|to penetrate|Der Schrei durchdrang die Stille der Nacht.|The scream penetrated the silence of the night.|
1563|durchfahren|verb|to drive through|Der Zug wird ohne Halt den Bahnhof durchfahren.|The train will drive through the station without stopping.|
1564|durchlöchern|verb|to perforate|Der starke Wind hatte das Segel durchlöchert.|The strong wind had perforated the sail.|
1565|durchmachen|verb|to endure|Sie hat in jungen Jahren viel Leid durchgemacht.|She endured much suffering in her younger years.|
1566|durchschallen|verb|to resound|Der laute Ruf durchschallte den ganzen Wald.|The loud call resounded throughout the forest.|
1567|durchschleichen|verb|to sneak through|Der Flüchtige schlich lautlos durch die Wälder.|The fugitive sneaked silently through the woods.|
1568|durchstreifen|verb|to roam|Die Wölfe durchstreifen die unberührten Wälder.|The wolves roam the untouched forests.|
1569|duschen|verb|to shower|Nach dem Training duschte er heiß und lange.|After the training, he showered hot and long.|
1570|edel|adjective|noble|Das edle Geschmeide funkelte im Dämmerlicht.|The noble jewelry sparkled in the twilight.|
1571|eh|adverb|anyway|Es war eh zu spät, um noch etwas zu ändern.|It was too late anyway to change anything.|
1572|einatmen|verb|to inhale|Tief einatmen hilft, die innere Ruhe zu finden.|Deeply inhaling helps to find inner calm.|
1573|einbiegen|verb|to turn in|Das Auto bog leise in die dunkle Seitenstraße ein.|The car quietly turned into the dark side street.|
1574|einbilden|verb|to imagine|Er bildet sich ein, alles besser zu wissen.|He imagines that he knows everything better.|
1575|einbrechen|verb|to break in|Die Diebe versuchten, ins Museum einzubrechen.|The thieves tried to break into the museum.|
